RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,target
0.100773109,41,0,0.199761673,9230.0,7,0,1,0,0.0,was_in_trouble
0.0,61,0,1.394967177,913.0,11,0,2,0,0.0,was_in_trouble
0.399946674,28,0,0.189702574,4000.0,6,0,0,0,1.0,was_in_trouble
0.052653171,43,0,0.572292191,1984.0,9,0,0,0,4.0,was_in_trouble
0.072318616,71,0,0.426412462,4300.0,8,0,2,0,1.0,was_in_trouble
0.203959597,46,0,0.072914726,16100.0,6,0,1,0,2.0,was_in_trouble
0.9999999,30,0,0.090341011,5600.0,1,0,0,0,0.0,was_in_trouble
0.880370887,43,0,0.461323764,7523.0,6,0,1,0,1.0,was_not_in_trouble
0.429246267,59,0,0.381254316,15928.0,17,0,1,0,1.0,was_in_trouble
0.0,47,0,773.0,5400.0,2,0,1,0,1.0,was_in_trouble
0.049529205,61,0,542.0,5400.0,15,0,0,0,0.0,was_in_trouble
0.360907571,72,0,0.356679286,3697.0,6,0,1,0,0.0,was_in_trouble
0.335737457,50,0,0.45722203,5773.0,9,0,1,0,1.0,was_in_trouble
0.635720859,68,1,0.218071277,25000.0,27,0,3,0,0.0,was_not_in_trouble
0.0,58,0,8380.0,5400.0,20,0,5,0,0.0,was_in_trouble
0.507972665,69,2,0.193935355,3000.0,10,2,0,2,0.0,was_in_trouble
0.245841666,71,0,151.0,5400.0,5,0,0,0,0.0,was_in_trouble
0.953343701,48,2,2073.0,5400.0,5,1,2,2,0.0,was_not_in_trouble
0.9999999,37,0,0.184625639,4500.0,2,0,0,0,1.0,was_in_trouble
0.118853837,50,0,2720.0,5400.0,7,0,1,0,2.0,was_in_trouble
0.630073985,38,0,0.563328034,1886.0,3,0,1,0,0.0,was_in_trouble
0.9999999,35,0,3388.0,5400.0,1,0,1,0,0.0,was_in_trouble
0.028423247,59,0,0.033982276,14330.0,12,0,1,0,0.0,was_in_trouble
0.143427862,67,0,0.119463561,5666.0,9,0,0,0,0.0,was_in_trouble
0.186682782,30,0,0.698120752,2500.0,7,0,2,0,2.0,was_in_trouble
0.496388581,56,0,0.170164956,19580.0,12,0,1,0,1.0,was_in_trouble
0.457526639,51,0,0.333583302,8000.0,16,0,2,0,2.0,was_in_trouble
0.728218119,40,1,3878.0,5400.0,10,0,2,0,0.0,was_in_trouble
0.947264856,28,0,0.467171717,1187.0,4,0,0,0,0.0,was_in_trouble
0.013916922,54,0,0.017655818,4700.0,7,0,0,0,2.0,was_in_trouble
0.066347297,46,1,4480.0,5400.0,6,0,2,0,0.0,was_in_trouble
0.502958087,57,0,6381.0,5400.0,5,0,2,0,0.0,was_in_trouble
1.047495906,35,2,0.314566116,3871.0,8,0,2,1,3.0,was_in_trouble
0.012586354,79,0,0.009596162,2500.0,11,0,0,0,0.0,was_in_trouble
0.543445655,46,0,0.267146571,5000.0,6,0,2,0,3.0,was_in_trouble
0.026580302,79,0,1063.0,5400.0,7,0,1,0,0.0,was_in_trouble
0.082317351,64,0,0.214426305,8636.0,29,0,1,0,1.0,was_in_trouble
0.292541492,74,0,0.164917541,2000.0,3,0,0,0,0.0,was_in_trouble
0.024240472,64,0,0.101514142,10500.0,20,0,1,0,0.0,was_in_trouble
0.047650102,63,0,0.387956894,9000.0,6,0,2,0,0.0,was_in_trouble
0.739146488,63,1,0.285156885,6150.0,12,0,0,0,1.0,was_not_in_trouble
0.186890655,54,0,0.655589124,3640.0,7,0,1,0,1.0,was_in_trouble
0.007501937,63,0,0.278226307,8050.0,13,0,2,0,3.0,was_in_trouble
0.522314625,45,0,0.290229092,14491.0,13,0,1,0,3.0,was_in_trouble
0.9999999,22,0,130.0,5400.0,0,0,0,0,0.0,was_in_trouble
0.571604587,66,0,870.0,5400.0,12,0,0,0,0.0,was_in_trouble
0.903231566,57,0,0.13080895,5228.0,10,0,0,0,0.0,was_in_trouble
0.017043518,43,0,0.10821382,2300.0,6,0,0,0,1.0,was_in_trouble
0.060733396,61,0,0.008549573,20000.0,8,0,0,0,0.0,was_in_trouble
0.000582648,54,0,2028.0,5400.0,13,0,1,0,1.0,was_in_trouble
0.003894686,90,0,876.0,5400.0,11,0,1,0,0.0,was_in_trouble
0.250008365,60,0,2.086478612,7550.0,26,0,0,0,0.0,was_in_trouble
0.466334165,34,2,0.007495315,3201.0,3,0,0,0,0.0,was_in_trouble
0.114588541,38,0,34.0,5400.0,2,0,0,0,0.0,was_in_trouble
0.9999999,60,0,0.0,4200.0,0,0,0,0,0.0,was_in_trouble
0.267905614,76,0,0.285452994,8200.0,12,0,0,0,0.0,was_in_trouble
0.029694361,76,0,0.070513488,9600.0,7,0,0,0,2.0,was_in_trouble
0.305246317,39,0,0.188281635,10154.0,6,0,1,0,2.0,was_in_trouble
0.000685675,83,0,0.0,5400.0,4,0,0,0,0.0,was_in_trouble
0.702493864,63,0,0.582162622,4697.0,8,0,2,0,1.0,was_in_trouble
0.742436041,52,0,0.414081023,9700.0,10,0,2,0,0.0,was_in_trouble
0.802417179,58,1,668.0,5400.0,5,1,0,0,0.0,was_not_in_trouble
0.9999999,42,1,0.113421853,6250.0,3,3,0,1,2.0,was_in_trouble
0.134191514,63,0,926.5,1.0,9,0,1,0,0.0,was_in_trouble
0.002556199,58,0,0.115826132,7752.0,17,0,0,0,2.0,was_in_trouble
0.088845558,62,0,0.073772011,5394.0,5,0,0,0,0.0,was_in_trouble
0.203947961,46,1,1.206516118,5800.0,12,1,4,0,2.0,was_in_trouble
0.006666097,27,0,0.000268637,7444.0,5,0,0,0,0.0,was_in_trouble
0.014049649,27,0,0.352214765,3724.0,4,0,1,0,1.0,was_in_trouble
0.9999999,35,1,0.092985318,3064.0,1,0,0,0,3.0,was_in_trouble
0.368866624,55,0,0.437996083,9700.0,18,0,2,0,0.0,was_in_trouble
0.054553316,73,0,0.043259135,16666.0,13,0,0,0,0.0,was_in_trouble
0.179487766,51,0,0.492529978,10173.0,19,0,4,0,0.0,was_in_trouble
0.026885902,36,0,0.344879921,11200.0,6,0,2,0,2.0,was_in_trouble
0.265705207,56,0,0.259102536,31666.0,8,0,3,0,1.0,was_in_trouble
0.0,59,0,2113.0,5400.0,13,0,2,0,0.0,was_in_trouble
0.011847989,49,0,1599.0,5400.0,12,0,1,0,0.0,was_in_trouble
0.07083751,64,0,0.255290785,6000.0,6,0,0,0,1.0,was_in_trouble
0.030996074,56,0,0.131430952,4800.0,11,0,1,0,0.0,was_in_trouble
0.144914011,37,0,0.045366363,6700.0,5,0,0,0,0.0,was_in_trouble
0.353017659,48,0,1.299736021,4166.0,17,0,1,0,1.0,was_in_trouble
0.020074662,36,0,0.334245422,4750.0,5,0,1,0,0.0,was_in_trouble
0.032769199,70,0,724.0,5400.0,11,0,1,0,0.0,was_in_trouble
0.733885463,49,2,0.369223765,8785.0,20,0,2,0,2.0,was_not_in_trouble
0.063514422,57,0,2221.5,1.0,12,0,2,0,0.0,was_in_trouble
0.03157211,39,0,0.644706486,3900.0,14,0,1,0,1.0,was_in_trouble
0.991502124,61,10,1.2979007,3000.0,11,2,3,5,1.0,was_not_in_trouble
0.397702982,38,0,0.41627543,5750.0,6,0,1,0,2.0,was_in_trouble
0.971352432,24,0,0.035803497,1200.0,3,0,0,0,0.0,was_in_trouble
0.9999999,33,0,1786.0,5400.0,3,0,1,0,0.0,was_in_trouble
0.0,73,0,0.386728192,4550.0,18,0,0,0,0.0,was_in_trouble
0.9999999,79,0,0.130140954,5178.0,6,0,1,0,0.0,was_in_trouble
0.003851709,81,0,0.000822143,3648.0,1,0,0,0,1.0,was_in_trouble
0.010887967,55,0,0.725137431,2000.0,7,0,2,0,0.0,was_in_trouble
0.686083014,57,0,0.16069592,11667.0,6,1,1,0,2.0,was_in_trouble
0.212464485,58,0,0.518991188,3290.0,10,0,1,0,1.0,was_in_trouble
0.006956358,52,0,0.003278689,2439.0,4,0,0,0,0.0,was_in_trouble
0.073251754,51,0,0.446688128,10250.0,9,0,1,0,2.0,was_in_trouble
0.431904058,63,0,0.41905226,8208.0,22,1,2,0,0.0,was_in_trouble
0.006999563,97,0,3.0,5400.0,2,0,0,0,0.0,was_in_trouble
0.014310431,56,0,13.0,5400.0,2,0,0,0,0.0,was_in_trouble
0.026944485,41,0,0.686736475,4583.0,8,0,3,0,0.0,was_in_trouble
0.297094601,43,1,0.603763294,3666.0,9,0,1,0,2.0,was_in_trouble
0.316064767,56,0,1348.0,5400.0,3,0,1,0,0.0,was_in_trouble
0.0,59,0,862.0,5400.0,2,0,1,0,0.0,was_in_trouble
0.922670104,40,0,0.207789429,9345.0,7,0,0,0,0.0,was_in_trouble
0.051077957,74,0,0.306409131,3416.0,9,0,1,0,0.0,was_in_trouble
0.319190816,49,0,0.358153388,9400.0,18,0,2,0,0.0,was_in_trouble
0.008737352,68,0,0.209965006,6000.0,28,0,1,0,0.0,was_in_trouble
0.0,57,0,0.785229953,6783.0,8,0,3,0,0.0,was_in_trouble
0.243674266,48,0,0.179979778,8900.0,10,0,1,0,6.0,was_in_trouble
0.9999999,40,1,0.19170579,3833.0,3,2,0,0,2.0,was_in_trouble
0.0,23,0,0.0,3500.0,1,0,0,0,1.0,was_in_trouble
0.028910707,52,0,0.013543599,5389.0,7,0,0,0,2.0,was_in_trouble
0.03423863,48,0,2045.0,5400.0,3,0,1,0,0.0,was_in_trouble
0.50329934,55,0,0.454057468,3166.0,5,0,2,0,0.0,was_in_trouble
0.799981673,61,3,0.671076012,5064.0,19,0,3,1,0.0,was_in_trouble
0.069987933,33,0,0.114004783,3762.0,7,0,0,0,0.0,was_in_trouble
0.067901335,69,0,0.065493451,10000.0,5,0,1,0,0.0,was_in_trouble
0.740635161,39,0,0.432010059,5566.0,7,0,1,0,0.0,was_in_trouble
0.023382944,84,0,0.00912845,4600.0,6,0,0,0,0.0,was_in_trouble
0.9999999,32,2,0.095584668,2060.0,1,0,0,0,0.0,was_in_trouble
0.003625197,78,0,726.0,5400.0,8,0,1,0,0.0,was_in_trouble
0.092287617,61,0,0.229436075,7500.0,23,0,2,0,2.0,was_in_trouble
0.0,37,0,0.177007047,7236.0,5,0,1,0,3.0,was_in_trouble
0.9999999,33,1,0.257707218,5416.0,2,2,1,0,1.0,was_in_trouble
0.057867667,81,0,0.145685279,3939.0,13,0,0,0,0.0,was_in_trouble
0.07807727,60,0,0.566105156,3917.0,14,0,1,0,2.0,was_in_trouble
0.201943642,46,0,0.394460554,10000.0,15,0,2,0,3.0,was_in_trouble
0.077958915,57,0,0.053530226,6500.0,19,0,0,0,0.0,was_in_trouble
0.205676486,57,0,0.130309575,8333.0,8,0,1,0,0.0,was_in_trouble
0.9999999,32,0,0.006731051,3416.0,1,0,0,0,3.0,was_not_in_trouble
0.57985084,42,0,0.594224361,2700.0,8,0,0,0,0.0,was_not_in_trouble
0.073393457,38,1,0.384761524,10000.0,9,0,2,0,0.0,was_in_trouble
0.079178219,82,0,0.176964607,5000.0,3,0,1,0,0.0,was_in_trouble
0.073123172,33,0,0.216405216,5290.0,9,0,0,0,0.0,was_in_trouble
0.745173448,68,0,0.168767792,4917.0,4,0,1,0,0.0,was_in_trouble
0.10088331,52,1,0.280494456,5500.0,6,1,1,0,2.0,was_in_trouble
0.347665233,46,0,0.041583367,2500.0,1,0,0,0,1.0,was_in_trouble
0.102031508,66,0,90.0,5400.0,4,0,0,0,0.0,was_in_trouble
0.354125994,57,0,0.558762411,4330.0,4,0,1,0,0.0,was_in_trouble
0.029643294,50,0,0.399106478,9400.0,15,3,4,0,0.0,was_in_trouble
0.540204354,34,0,0.034395414,7500.0,3,1,0,0,0.0,was_in_trouble
0.640927271,53,4,0.52409692,11266.0,17,0,2,0,3.0,was_in_trouble
0.058271403,76,0,0.374304267,4311.0,7,0,1,0,0.0,was_in_trouble
0.719305764,64,0,0.186225718,6228.0,5,0,1,0,0.0,was_in_trouble
0.045017363,72,0,0.020763907,3900.0,8,0,0,0,0.0,was_in_trouble
0.35592819,48,0,0.478090767,7667.0,17,0,2,0,0.0,was_in_trouble
0.57762185,71,1,0.4925,6399.0,14,0,2,0,1.0,was_in_trouble
0.015054291,59,0,929.0,5400.0,11,0,1,0,2.0,was_in_trouble
0.320593837,53,0,1.114622389,5600.0,14,0,1,0,1.0,was_in_trouble
0.047587303,34,0,997.0,5400.0,4,0,0,0,0.0,was_in_trouble
0.173428408,51,1,0.086269282,5250.0,11,0,0,0,0.0,was_in_trouble
0.401789055,55,0,0.412779302,2550.0,11,0,0,0,0.0,was_in_trouble
0.301152442,46,0,0.254661625,7668.0,10,0,1,0,3.0,was_in_trouble
0.0,27,2,0.229139073,2264.0,5,2,0,1,0.0,was_in_trouble
0.067512585,43,0,0.44723563,9115.0,4,0,2,0,0.0,was_in_trouble
0.0,75,0,0.205971968,1640.0,4,0,0,0,1.0,was_in_trouble
0.993335555,31,0,0.068227425,4484.0,6,0,0,0,1.0,was_in_trouble
0.138793584,43,0,0.384074741,11666.0,9,0,5,0,0.0,was_in_trouble
0.193584801,51,0,0.532754538,3800.0,13,0,2,0,0.0,was_in_trouble
0.001124859,28,1,0.057990335,6000.0,8,1,0,0,0.0,was_in_trouble
0.485558448,51,0,0.09963548,6583.0,5,0,0,0,0.0,was_in_trouble
0.979521555,55,1,0.467850417,7433.0,11,0,2,2,0.0,was_in_trouble
0.090641506,69,0,0.016683267,4015.0,2,0,0,0,0.0,was_in_trouble
0.38480769,42,0,0.533099636,7416.0,5,0,1,0,3.0,was_in_trouble
0.183676155,33,0,0.660528423,2497.0,9,0,1,0,0.0,was_in_trouble
0.018124667,60,0,0.023181455,1250.0,4,0,0,0,1.0,was_in_trouble
0.9999999,54,0,0.228402866,2372.0,2,0,0,1,0.0,was_not_in_trouble
0.290320472,48,0,0.262848568,7996.0,7,0,1,0,3.0,was_in_trouble
0.052161271,49,0,0.067629397,6993.0,5,0,0,0,1.0,was_in_trouble
0.9999999,73,0,8500.0,0.0,2,0,0,0,0.0,was_in_trouble
0.9999999,91,0,0.0,5400.0,3,0,0,0,0.0,was_in_trouble
0.412657703,66,1,0.195074372,4100.0,7,1,0,0,0.0,was_in_trouble
0.091201293,49,1,0.568886223,5000.0,15,0,2,0,0.0,was_in_trouble
0.500234532,46,0,0.278025952,4700.0,10,0,1,0,1.0,was_in_trouble
0.913140498,37,2,1.620344914,4000.0,16,0,3,0,1.0,was_not_in_trouble
0.056390008,54,0,2126.0,5400.0,8,0,1,0,0.0,was_in_trouble
0.611388611,22,0,0.347066167,800.0,4,0,0,0,0.0,was_in_trouble
0.065630892,31,0,0.162635688,5250.0,10,0,0,0,0.0,was_in_trouble
0.499666889,39,0,0.450171821,3200.0,8,0,1,0,0.0,was_in_trouble
0.9999999,56,0,7.0,5400.0,1,0,0,0,0.0,was_in_trouble
0.289470539,44,0,0.4825614,8916.0,17,0,2,0,1.0,was_in_trouble
0.814154511,50,1,0.297139683,3600.0,8,0,1,1,1.0,was_not_in_trouble
0.016406971,55,0,0.001785714,5599.0,3,0,0,0,2.0,was_in_trouble
0.078497383,52,0,0.207274054,8220.0,5,0,1,0,3.0,was_in_trouble
0.029692431,58,2,0.287187752,6204.0,19,0,1,0,0.0,was_in_trouble
0.01255887,62,0,0.044762033,7416.0,5,0,0,0,0.0,was_in_trouble
0.062093267,42,0,0.230261579,8333.0,6,0,1,0,4.0,was_in_trouble
0.074201053,47,0,1215.0,5400.0,4,0,1,0,0.0,was_in_trouble
0.551889862,42,1,0.790613718,3600.0,18,0,2,0,1.0,was_in_trouble
0.640058527,39,0,0.055984556,9841.0,9,0,0,0,2.0,was_not_in_trouble
0.581815774,45,0,0.724784402,8000.0,11,0,2,0,0.0,was_in_trouble
0.0,82,0,0.0,5400.0,3,0,0,0,0.0,was_in_trouble
0.0,64,0,3819.0,5400.0,3,0,2,0,0.0,was_in_trouble
0.312068793,55,1,0.127071823,1266.0,5,0,0,0,0.0,was_in_trouble
0.266371179,58,0,0.498488489,12900.0,12,0,1,0,2.0,was_in_trouble
0.040186458,35,0,0.300839136,5600.0,8,0,2,0,1.0,was_in_trouble
0.749602291,62,0,7963.0,5400.0,7,0,2,0,3.0,was_in_trouble
0.955545894,52,1,0.524949909,10480.0,11,0,3,0,1.0,was_not_in_trouble
0.086635409,40,0,887.0,0.0,8,0,1,0,1.0,was_in_trouble
0.212768452,57,0,2301.0,5400.0,17,0,2,0,0.0,was_in_trouble
0.9543957,45,2,0.4842141,8836.0,10,0,1,0,1.0,was_in_trouble
0.188256123,27,0,0.881825173,3900.0,6,0,1,0,1.0,was_in_trouble
1.245847176,24,1,499.0,5400.0,4,1,0,0,0.0,was_in_trouble
0.014049887,37,0,0.674399608,6120.0,9,0,1,0,0.0,was_in_trouble
0.329609837,36,0,0.437743191,3597.0,16,0,2,0,2.0,was_in_trouble
0.484099985,40,0,0.423251505,10794.0,9,0,2,0,2.0,was_in_trouble
0.0,86,0,2.0,5400.0,9,0,0,0,0.0,was_in_trouble
0.035113768,56,0,87.0,5400.0,11,0,0,0,0.0,was_in_trouble
0.084826988,59,0,0.53418212,3612.0,9,0,2,0,0.0,was_in_trouble
0.9999999,40,0,0.60616581,7200.0,6,0,3,0,0.0,was_in_trouble
0.152250785,49,0,0.030774358,9000.0,3,0,0,0,0.0,was_in_trouble
0.2128856,66,0,0.351891786,5100.0,10,0,1,0,0.0,was_in_trouble
0.9999999,63,3,0.200843235,5217.0,5,0,1,1,4.0,was_in_trouble
0.9999999,45,0,461.0,5400.0,2,0,0,0,0.0,was_in_trouble
0.0,30,0,0.0,4700.0,1,0,0,0,1.0,was_in_trouble
0.576284725,36,0,0.785404865,3000.0,10,0,1,0,1.0,was_in_trouble
0.408215982,39,0,677.0,5400.0,4,0,0,0,2.0,was_in_trouble
0.0,27,0,0.0,4500.0,5,0,0,0,0.0,was_in_trouble
0.10680013,44,3,0.747375437,6000.0,8,0,3,0,2.0,was_in_trouble
0.004552998,34,0,3.0,5400.0,2,0,0,0,0.0,was_in_trouble
0.277436128,59,0,0.388566694,3620.0,8,0,1,0,1.0,was_in_trouble
0.285342534,38,0,0.08951092,3250.0,4,0,0,0,3.0,was_in_trouble
0.162077194,38,0,0.024885359,70000.0,6,0,1,0,2.0,was_in_trouble
0.57073821,39,0,1314.0,5400.0,5,2,2,0,0.0,was_in_trouble
0.622524722,43,0,0.353883732,10234.0,8,0,1,0,0.0,was_in_trouble
0.113165062,57,0,3169.0,5400.0,16,0,1,0,3.0,was_in_trouble
0.0,75,0,0.527431421,801.0,4,0,1,0,0.0,was_in_trouble
0.732711215,29,0,0.338531127,8400.0,10,0,1,0,0.0,was_in_trouble
0.486651335,55,0,0.324741695,9000.0,10,0,2,0,0.0,was_in_trouble
0.584844623,60,0,0.293637575,6003.0,11,0,1,0,0.0,was_in_trouble
0.875440658,37,0,0.437717467,1436.0,5,0,0,0,1.0,was_in_trouble
0.043861767,69,0,0.064119265,6908.0,7,0,1,0,0.0,was_in_trouble
0.03929607,48,0,0.480393478,7420.0,10,0,2,0,0.0,was_in_trouble
0.339503567,89,1,0.549380248,2500.0,9,3,0,1,0.0,was_not_in_trouble
0.064835195,56,2,0.197624587,8166.0,10,0,1,0,0.0,was_in_trouble
0.008684579,75,0,0.0013269,8289.0,5,0,0,0,0.0,was_in_trouble
0.9999999,55,1,0.138721351,4144.0,1,0,0,0,0.0,was_in_trouble
0.503587987,63,0,1.308922769,4000.0,16,0,1,0,0.0,was_in_trouble
0.000309046,49,0,562.0,5400.0,10,0,1,0,0.0,was_in_trouble
0.697812691,31,0,0.236980252,12000.0,10,0,0,0,1.0,was_in_trouble
0.650432993,61,0,0.368063194,10000.0,10,0,1,0,1.0,was_in_trouble
0.30248201,46,0,0.348057208,7900.0,12,0,1,0,2.0,was_in_trouble
0.9999999,40,0,0.185755935,2400.0,1,2,0,0,0.0,was_in_trouble
0.159116246,91,0,0.184123484,1813.0,6,0,0,0,0.0,was_in_trouble
0.768537191,46,0,2568.0,5400.0,5,0,0,0,0.0,was_in_trouble
0.155644438,56,0,0.336831584,2000.0,5,0,1,0,0.0,was_in_trouble
0.836294011,29,3,0.260170076,4350.0,8,0,1,0,1.0,was_in_trouble
0.293041811,45,0,0.373940678,3775.0,5,0,1,0,3.0,was_in_trouble
0.9999999,49,1,0.098937721,4800.0,1,0,0,0,4.0,was_in_trouble
0.271898248,64,0,556.0,5400.0,3,0,1,0,0.0,was_in_trouble
0.0,51,0,0.238076192,10000.0,6,0,1,0,0.0,was_in_trouble
0.291956248,45,0,1021.0,5400.0,5,0,0,0,0.0,was_in_trouble
0.106531463,78,0,0.024303074,5595.0,9,0,0,0,0.0,was_in_trouble
0.250818316,36,0,0.240143984,5833.0,6,0,2,0,1.0,was_in_trouble
0.181579946,54,0,0.3539428,6048.0,9,0,1,0,1.0,was_in_trouble
0.002964536,67,0,0.349026844,16800.0,14,0,5,0,0.0,was_in_trouble
0.048911121,63,0,0.102800764,6283.0,4,0,0,0,1.0,was_in_trouble
0.517045364,61,0,0.572590321,7500.0,20,0,2,0,0.0,was_not_in_trouble
0.024100447,86,0,0.010791367,2223.0,6,0,0,0,0.0,was_in_trouble
0.122976319,50,0,0.454103343,3289.0,6,0,1,0,1.0,was_in_trouble
0.387065977,51,0,0.350874186,5833.0,12,0,1,2,1.0,was_not_in_trouble
0.021741679,70,0,0.187762448,5000.0,11,0,1,0,0.0,was_in_trouble
0.269257489,44,0,0.607594937,1500.0,7,0,0,0,3.0,was_in_trouble
0.996301651,39,2,0.306101912,10930.0,17,0,0,0,1.0,was_in_trouble
0.019153961,49,0,0.201025979,33333.0,6,0,3,0,4.0,was_in_trouble
0.008665511,58,0,1.908629442,6500.0,17,0,5,0,0.0,was_in_trouble
0.155742213,39,0,723.0,0.0,13,0,0,0,2.0,was_in_trouble
0.733914381,33,0,0.158975542,4333.0,7,1,0,0,1.0,was_in_trouble
0.210442588,53,0,0.513602495,5770.0,10,0,2,0,1.0,was_in_trouble
0.095634788,36,0,0.175266904,2247.0,4,0,0,0,1.0,was_in_trouble
0.124801376,62,0,0.566894457,6584.0,15,0,2,0,0.0,was_in_trouble
0.016995185,62,0,0.002301937,5212.0,4,0,0,0,0.0,was_in_trouble
0.964038058,29,1,0.263516583,2200.0,6,0,0,0,0.0,was_in_trouble
0.211206477,44,1,0.2138395,2080.0,13,1,0,1,0.0,was_in_trouble
0.184476515,32,0,0.444956049,7166.0,11,0,2,0,0.0,was_in_trouble
0.0,52,0,0.444444444,3500.0,5,0,2,0,1.0,was_in_trouble
0.086605363,69,0,73.0,5400.0,2,0,0,0,0.0,was_in_trouble
0.069069784,71,0,1468.0,5400.0,3,0,1,0,0.0,was_in_trouble
0.187090597,63,0,0.506873282,4000.0,10,0,2,0,1.0,was_in_trouble
0.732202177,44,0,0.258576628,12912.0,26,0,0,0,0.0,was_in_trouble
0.392141112,54,0,1.383017398,3850.0,18,0,2,0,2.0,was_in_trouble
0.063688754,41,0,0.266876688,6665.0,8,0,0,0,1.0,was_in_trouble
0.616982372,32,1,0.191649336,6250.0,10,0,0,0,2.0,was_in_trouble
0.288541381,87,1,0.571428571,1700.0,23,0,0,0,0.0,was_in_trouble
0.221106801,43,0,0.157212981,7333.0,5,0,1,0,0.0,was_in_trouble
0.193612774,47,0,0.020146833,5856.0,1,0,0,0,3.0,was_in_trouble
0.014441183,75,0,0.145703611,16059.0,8,0,1,0,0.0,was_in_trouble
0.531963331,64,2,0.480082158,18500.0,19,0,3,0,1.0,was_in_trouble
0.346960384,41,0,1.432686655,1700.0,13,0,3,0,2.0,was_in_trouble
0.024305835,30,0,1581.0,5400.0,6,0,1,0,0.0,was_in_trouble
0.9999999,40,0,2866.0,0.0,2,0,2,0,0.0,was_in_trouble
0.0,56,0,0.0,6200.0,2,0,0,0,0.0,was_in_trouble
0.65854007,55,0,0.489714904,5541.0,6,0,1,0,0.0,was_in_trouble
0.104693763,36,0,0.297372704,4300.0,8,0,1,0,1.0,was_in_trouble
0.046740048,57,0,0.404799866,11916.0,13,0,3,0,0.0,was_in_trouble
0.057887851,56,0,0.238127698,4400.0,13,0,1,0,1.0,was_in_trouble
0.883182488,49,0,0.183736947,4500.0,18,0,0,0,2.0,was_in_trouble
0.005326455,53,0,79.0,0.0,4,0,0,0,0.0,was_in_trouble
0.088809584,51,0,0.295480067,7123.0,12,0,1,0,0.0,was_in_trouble
0.021319787,64,0,0.24496788,2334.0,13,0,1,0,0.0,was_in_trouble
0.281880372,28,0,0.179975176,2416.0,7,0,0,0,0.0,was_in_trouble
0.063062463,54,0,4659.0,5400.0,5,0,2,0,0.0,was_in_trouble
0.0,53,0,2719.0,5400.0,5,0,1,0,0.0,was_in_trouble
0.402345742,37,0,0.337622356,12667.0,16,0,2,0,3.0,was_not_in_trouble
0.143316879,70,3,4294.0,5400.0,16,0,5,1,0.0,was_in_trouble
0.334295645,48,0,5368.0,5400.0,13,0,2,0,0.0,was_in_trouble
0.010350125,52,0,0.258589038,3812.0,6,0,1,0,1.0,was_in_trouble
0.336596148,36,0,0.08037225,1181.0,2,0,0,0,0.0,was_in_trouble
0.044842922,51,0,0.23358954,11318.0,5,0,1,0,2.0,was_in_trouble
0.007712359,69,0,0.156614462,3000.0,6,0,0,0,0.0,was_in_trouble
1.011332794,52,0,10.80049875,400.0,8,0,1,0,2.0,was_in_trouble
0.066778859,67,0,84.0,5400.0,7,0,0,0,0.0,was_in_trouble
0.0,36,0,0.370418677,7666.0,4,0,1,0,2.0,was_in_trouble
0.0,49,0,0.62273579,1600.0,10,0,1,0,1.0,was_in_trouble
0.314685703,51,3,0.160317928,16984.0,13,0,2,1,4.0,was_not_in_trouble
0.149314411,36,0,0.558320373,4500.0,9,0,3,0,0.0,was_not_in_trouble
0.0,33,0,0.238212526,2841.0,9,0,0,0,0.0,was_in_trouble
0.037849716,62,0,0.162891787,8741.0,15,0,1,0,0.0,was_in_trouble
0.281115558,69,0,0.162186181,4500.0,10,0,0,0,1.0,was_in_trouble
0.005196165,70,0,1514.0,5400.0,9,0,2,0,0.0,was_in_trouble
0.133688867,49,0,0.093522183,4800.0,7,0,0,0,2.0,was_in_trouble
0.321457844,46,2,1434.0,5400.0,6,0,1,1,0.0,was_in_trouble
0.0,65,0,0.416379181,6666.0,10,0,1,0,0.0,was_in_trouble
0.827151013,56,1,0.219974716,8700.0,8,0,0,1,1.0,was_in_trouble
0.442798278,51,0,2092.0,5400.0,11,0,0,0,2.0,was_in_trouble
0.025082109,57,0,0.360879707,3000.0,15,0,0,0,0.0,was_in_trouble
0.578849363,48,0,0.367553674,6613.0,10,0,1,0,1.0,was_in_trouble
0.020703507,47,0,0.645104381,3400.0,6,0,1,0,2.0,was_in_trouble
1.248751249,33,0,0.175120326,2700.0,3,2,0,0,0.0,was_not_in_trouble
0.9999999,75,0,8.0,5400.0,2,0,0,0,0.0,was_in_trouble
0.569824212,40,0,0.361421689,11000.0,18,0,1,0,2.0,was_in_trouble
0.914867126,40,0,0.517037339,4900.0,7,0,1,0,1.0,was_in_trouble
0.0382584,68,0,0.009831695,6000.0,12,0,0,0,0.0,was_in_trouble
0.964561473,35,4,0.305839582,4400.0,10,3,0,2,2.0,was_in_trouble
0.02731285,65,0,0.325335893,2083.0,6,0,0,0,0.0,was_in_trouble
0.035605591,81,0,0.017260735,7125.0,7,0,0,0,0.0,was_in_trouble
0.004595129,52,0,0.39095856,7166.0,7,0,1,0,0.0,was_in_trouble
0.042534081,69,0,0.009690817,6500.0,4,0,0,0,1.0,was_in_trouble
0.12136536,34,0,3300.0,5400.0,5,0,2,0,0.0,was_in_trouble
